ID,PROMO_ID,MCC_GROUP,MERCHANT_CATEGORY,RELIGION,GENDER,SEGMENTATION,TOTAL_ASSETS,ACCOUNT_AGE,TRANSACTION_TIME,START_DATE,END_DATE,UPDATE_BY,UPDATED_TIME,CREATED_BY,CREATED_TIME
g6LJmeLP-lCty_7noRXct,PROMO_06107,ALFAMART,Others/Miscellaneous,Konghucu,F,Mature High Networth,4,4,WEEKDAY - WORKING TIME,12/06/25,03/09/25,Camdun,2024-10-25 21:41:06 ,Camdun,2024-10-25 21:41:06 
M2k4dsM5Lm790OJDg3FBj,PROMO_06108,INDOMARET,Health & Beauty,Islam,F,Silver Ager,3,1,WEEKDAY - RESTING TIME,06/04/25,02/08/25,Camdun,2024-10-25 21:41:06 ,Camdun,2024-10-25 21:41:06 
aswjfjF_ebm1EQW2uLieU,PROMO_06109,ERAFONE,Gadget & Electronics,Islam,F,Emerging Wealth,1,4,WEEKEND - WEEKEND,27/06/25,19/08/25,Camdun,2024-10-25 21:41:06 ,Camdun,2024-10-25 21:41:06 
f5VdvfVR5TkQad0yORJV8,PROMO_06110,DAYTRANS,Telco,Catholic,F,All Segment,5,1,WEEKEND - WEEKEND,19/12/24,15/09/25,Camdun,2024-10-25 21:41:06 ,Camdun,2024-10-25 21:41:06 
cpEi87ucCodQdYuBVCBY2,PROMO_06111,GRAPARI,Food & Beverage,Catholic,F,Wealthy Achievers,4,3,WEEKDAY - RESTING TIME,26/02/25,05/10/25,Camdun,2024-10-25 21:41:06 ,Camdun,2024-10-25 21:41:06 
6yL1sslMhvYHHB6jyVcB2,PROMO_06112,ERAFONE,Health & Beauty,Others,F,Silver Ager,4,4,WEEKDAY - TRAVELING TIME,01/11/24,06/12/25,Camdun,2024-10-25 21:41:06 ,Camdun,2024-10-25 21:41:06 
ZgPdUSVES1FGPaWqzOsoG,PROMO_06113,ALFAMART,E-Commerce,Hindu,F,Working Professionals,2,3,WEEKDAY - RESTING TIME,09/05/25,17/10/25,Camdun,2024-10-25 21:41:06 ,Camdun,2024-10-25 21:41:06 
Tv1ERaihslR4BEiEUVtKA,PROMO_06114,ERAFONE,Telco,Hindu,F,All Segment,4,2,WEEKDAY - RESTING TIME,27/06/25,17/10/25,Camdun,2024-10-25 21:41:06 ,Camdun,2024-10-25 21:41:06 
qc7QYWW5Hpp-DHbX-c18l,PROMO_06115,GRAPARI,Gadget & Electronics,Buddha,F,All Segment,1,1,WEEKDAY - TRAVELING TIME,02/04/25,29/08/25,Camdun,2024-10-25 21:41:06 ,Camdun,2024-10-25 21:41:06 
mnIhW4qK24UOBxB-8IaGS,PROMO_06116,INDOMARET,Others/Miscellaneous,Buddha,M,Emerging Wealth,3,1,WEEKDAY - WORKING TIME,07/05/25,21/11/25,Camdun,2024-10-25 21:41:06 ,Camdun,2024-10-25 21:41:06 
PNXIxXYud_mTJc8wCqrBC,PROMO_06117,GERAI IM3,Lifestyle,Islam,F,Mature High Networth,3,4,WEEKEND - WEEKEND,09/04/25,16/08/25,Camdun,2024-10-25 21:41:06 ,Camdun,2024-10-25 21:41:06 
8uXwUh9j_Q1P4rHFULqsy,PROMO_06118,DECATHLON,Food & Beverage,Buddha,M,Minimal,4,2,WEEKDAY - TRAVELING TIME,12/06/25,29/10/25,Camdun,2024-10-25 21:41:06 ,Camdun,2024-10-25 21:41:06 
f5DicX3FwRqdjTnwMNZhT,PROMO_06119,ERAFONE,Travel & Transportation,Hindu,F,All Segment,1,3,WEEKDAY - RESTING TIME,05/03/25,12/10/25,Camdun,2024-10-25 21:41:06 ,Camdun,2024-10-25 21:41:06 
fs1cKu9doKndHHxGGmjVO,PROMO_06120,GRAPARI,Food & Beverage,Christian,M,Working Professionals,4,4,WEEKEND - WEEKEND,26/06/25,16/10/25,Camdun,2024-10-25 21:41:06 ,Camdun,2024-10-25 21:41:06 
sl-FQDn2CQSuRjswQ7WPc,PROMO_06121,DAYTRANS,Telco,Islam,M,Silver Ager,3,4,WEEKDAY - WORKING TIME,15/12/24,17/09/25,Camdun,2024-10-25 21:41:06 ,Camdun,2024-10-25 21:41:06 
O5TnYKnQG-u_VK-dENROA,PROMO_06122,DECATHLON,Lifestyle,Hindu,M,Emerging Wealth,5,4,WEEKDAY - WORKING TIME,27/06/25,28/12/25,Camdun,2024-10-25 21:41:06 ,Camdun,2024-10-25 21:41:06 
kjg7eSa11vJRB4CQyJmto,PROMO_06123,IBOX,Travel & Transportation,Catholic,F,All Segment,4,1,WEEKEND - WEEKEND,16/02/25,04/11/25,Camdun,2024-10-25 21:41:06 ,Camdun,2024-10-25 21:41:06 
iJWlH6pc856d8clp6kTRQ,PROMO_06124,BARAYA,Telco,Others,M,Silver Ager,5,3,WEEKDAY - TRAVELING TIME,02/01/25,16/08/25,Camdun,2024-10-25 21:41:06 ,Camdun,2024-10-25 21:41:06 
h9B-d__x05IbhosRGtnD1,PROMO_06125,SUPERINDO,E-Commerce,Hindu,M,Wealthy Achievers,4,2,WEEKDAY - WORKING TIME,01/01/25,14/12/25,Camdun,2024-10-25 21:41:06 ,Camdun,2024-10-25 21:41:06 
zmq1E9j-2L4AxLz_Vu5L9,PROMO_06126,DECATHLON,Others/Miscellaneous,Buddha,F,Minimal,2,1,WEEKDAY - WORKING TIME,09/12/24,29/12/25,Camdun,2024-10-25 21:41:06 ,Camdun,2024-10-25 21:41:06 
YkKPNHCLxluSw0BkRaGSe,PROMO_06127,ALFAMART,Food & Beverage,Christian,F,All Segment,2,2,WEEKEND - WEEKEND,25/03/25,06/08/25,Camdun,2024-10-25 21:41:06 ,Camdun,2024-10-25 21:41:06 
-IGpnoZc1UvVcSOj7JhOx,PROMO_06128,GERAI IM3,E-Commerce,Islam,F,Wealthy Achievers,4,5,WEEKEND - WEEKEND,21/12/24,03/12/25,Camdun,2024-10-25 21:41:06 ,Camdun,2024-10-25 21:41:06 
i6oYOekSkn9WWPMxri7eO,PROMO_06129,GERAI IM3,Lifestyle,Catholic,M,Mature High Networth,5,4,WEEKDAY - TRAVELING TIME,23/06/25,17/12/25,Camdun,2024-10-25 21:41:06 ,Camdun,2024-10-25 21:41:06 
9he4Z_ByYULbMxLZNb9rY,PROMO_06130,INDOMARET,Telco,Catholic,F,Mature High Networth,3,5,WEEKDAY - TRAVELING TIME,27/12/24,17/09/25,Camdun,2024-10-25 21:41:06 ,Camdun,2024-10-25 21:41:06 
amDVLf25WxEeCQh6x48S8,PROMO_06131,IBOX,Travel & Transportation,Hindu,F,Mature High Networth,4,2,WEEKEND - WEEKEND,20/04/25,17/08/25,Camdun,2024-10-25 21:41:06 ,Camdun,2024-10-25 21:41:06 
4QOrJktruX0H_WdvvjmT4,PROMO_06132,GRAPARI,Telco,Hindu,F,Working Professionals,4,4,WEEKDAY - TRAVELING TIME,19/06/25,19/10/25,Camdun,2024-10-25 21:41:06 ,Camdun,2024-10-25 21:41:06 
I3hiootoUlk36tTLC6deG,PROMO_06133,DECATHLON,E-Commerce,Christian,M,Mature High Networth,1,3,WEEKDAY - WORKING TIME,14/11/24,08/09/25,Camdun,2024-10-25 21:41:06 ,Camdun,2024-10-25 21:41:06 
npTiE8PkZTOILc5vO7jT4,PROMO_06134,IBOX,Travel & Transportation,Catholic,M,Working Professionals,4,4,WEEKDAY - RESTING TIME,19/06/25,30/09/25,Camdun,2024-10-25 21:41:06 ,Camdun,2024-10-25 21:41:06 
odsNxKV9Mb_TunTVzYNIE,PROMO_06135,ERAFONE,Food & Beverage,Christian,F,Silver Ager,1,4,WEEKDAY - WORKING TIME,04/06/25,03/10/25,Camdun,2024-10-25 21:41:06 ,Camdun,2024-10-25 21:41:06 
R_0xTEPa0acLSKAh915x0,PROMO_06136,BARAYA,E-Commerce,Hindu,F,Minimal,2,4,WEEKEND - WEEKEND,04/11/24,22/12/25,Camdun,2024-10-25 21:41:06 ,Camdun,2024-10-25 21:41:06 
yRZ179De_kTRuyarMpUtS,PROMO_06137,ALFAMART,Health & Beauty,Hindu,F,Silver Ager,1,5,WEEKDAY - WORKING TIME,10/12/24,30/12/25,Camdun,2024-10-25 21:41:06 ,Camdun,2024-10-25 21:41:06 
EMzvnnUWxbQ7WYPyCx8cs,PROMO_06138,DECATHLON,Others/Miscellaneous,Konghucu,M,Working Professionals,5,2,WEEKDAY - TRAVELING TIME,27/05/25,19/09/25,Camdun,2024-10-25 21:41:06 ,Camdun,2024-10-25 21:41:06 
AadMm-hTc6bGyfdMTAN5A,PROMO_06139,ERAFONE,Lifestyle,Others,M,Silver Ager,5,4,WEEKEND - WEEKEND,23/12/24,03/12/25,Camdun,2024-10-25 21:41:06 ,Camdun,2024-10-25 21:41:06 
fx_Gz-GdhWYVpOAaSdCFG,PROMO_06140,INDOMARET,Travel & Transportation,Catholic,M,Silver Ager,5,4,WEEKDAY - RESTING TIME,14/12/24,04/09/25,Camdun,2024-10-25 21:41:06 ,Camdun,2024-10-25 21:41:06 
-QMu8sTOkmPWQvNZFnMw8,PROMO_06141,ERAFONE,Lifestyle,Konghucu,F,Emerging Wealth,2,4,WEEKEND - WEEKEND,19/03/25,13/11/25,Camdun,2024-10-25 21:41:06 ,Camdun,2024-10-25 21:41:06 
mN4s_Rxp5ZDQWz8xuE3bB,PROMO_06142,DECATHLON,Gadget & Electronics,Others,F,Silver Ager,5,2,WEEKEND - WEEKEND,27/04/25,28/12/25,Camdun,2024-10-25 21:41:06 ,Camdun,2024-10-25 21:41:06 
Yc9rlhKnp_Bq22svfpx6_,PROMO_06143,DAYTRANS,Telco,Christian,M,Mature High Networth,1,3,WEEKDAY - TRAVELING TIME,22/01/25,31/12/25,Camdun,2024-10-25 21:41:06 ,Camdun,2024-10-25 21:41:06 
BHr8LYua3JatCeArOSwM2,PROMO_06144,BARAYA,Telco,Others,F,Silver Ager,4,2,WEEKDAY - WORKING TIME,12/12/24,02/11/25,Camdun,2024-10-25 21:41:06 ,Camdun,2024-10-25 21:41:06 
ZqVFaG8ybWcf9Oci_9cXA,PROMO_06145,ALFAMART,Gadget & Electronics,Islam,F,Wealthy Achievers,4,3,WEEKEND - WEEKEND,01/12/24,25/08/25,Camdun,2024-10-25 21:41:06 ,Camdun,2024-10-25 21:41:06 
nC5nWiQD4mjREsc0YXPJe,PROMO_06146,SUPERINDO,Food & Beverage,Konghucu,M,Silver Ager,4,2,WEEKDAY - WORKING TIME,07/12/24,25/12/25,Camdun,2024-10-25 21:41:06 ,Camdun,2024-10-25 21:41:06 
YCHAfas3yNkzA3qus4yvg,PROMO_06147,IBOX,Others/Miscellaneous,Christian,M,All Segment,1,4,WEEKDAY - WORKING TIME,08/01/25,31/08/25,Camdun,2024-10-25 21:41:06 ,Camdun,2024-10-25 21:41:06 
7rCmnTCgrWf3Qozs6pwdL,PROMO_06148,IKEA,Travel & Transportation,Others,F,Emerging Wealth,4,5,WEEKDAY - RESTING TIME,03/11/24,18/09/25,Camdun,2024-10-25 21:41:06 ,Camdun,2024-10-25 21:41:06 
2Is2_uYQeAL6UdP-_M_IE,PROMO_06149,INDOMARET,Others/Miscellaneous,Others,M,Mature High Networth,1,3,WEEKDAY - WORKING TIME,11/11/24,16/09/25,Camdun,2024-10-25 21:41:06 ,Camdun,2024-10-25 21:41:06 
DN6WBo_7hylMkgs7Ly74R,PROMO_06150,DAYTRANS,Food & Beverage,Konghucu,F,Wealthy Achievers,1,1,WEEKDAY - WORKING TIME,08/02/25,03/08/25,Camdun,2024-10-25 21:41:06 ,Camdun,2024-10-25 21:41:06 
YjLphpaz4OEgN79n1C0og,PROMO_06151,ERAFONE,E-Commerce,Konghucu,M,Silver Ager,2,2,WEEKDAY - RESTING TIME,03/06/25,24/10/25,Camdun,2024-10-25 21:41:06 ,Camdun,2024-10-25 21:41:06 
SG8PNonQG5VtPCekk5DgK,PROMO_06152,ALFAMART,Travel & Transportation,Others,M,Minimal,2,5,WEEKDAY - WORKING TIME,06/12/24,11/12/25,Camdun,2024-10-25 21:41:06 ,Camdun,2024-10-25 21:41:06 
fScECNFNWHAWx-GiohCYF,PROMO_06153,ALFAMART,Gadget & Electronics,Konghucu,F,Wealthy Achievers,4,4,WEEKDAY - WORKING TIME,04/12/24,21/10/25,Camdun,2024-10-25 21:41:06 ,Camdun,2024-10-25 21:41:06 
b26UAsEa8_Nn72cTNeQOj,PROMO_06154,IKEA,Health & Beauty,Islam,F,Emerging Wealth,5,4,WEEKEND - WEEKEND,09/01/25,23/09/25,Camdun,2024-10-25 21:41:06 ,Camdun,2024-10-25 21:41:06 
ayrSiPAUolW_v0v7ppQV5,PROMO_06155,GRAPARI,Telco,Buddha,M,All Segment,4,1,WEEKDAY - WORKING TIME,25/11/24,03/12/25,Camdun,2024-10-25 21:41:06 ,Camdun,2024-10-25 21:41:06 
cQFfiYWLEW9vSIOeZxmSh,PROMO_06156,IKEA,Gadget & Electronics,Konghucu,M,Emerging Wealth,2,2,WEEKDAY - TRAVELING TIME,04/03/25,06/10/25,Camdun,2024-10-25 21:41:06 ,Camdun,2024-10-25 21:41:06 
u6aXNySeQLORNELkBetBb,PROMO_06157,SUPERINDO,Telco,Hindu,F,Emerging Wealth,3,5,WEEKEND - WEEKEND,17/01/25,13/12/25,Camdun,2024-10-25 21:41:06 ,Camdun,2024-10-25 21:41:06 
avrXwoSSvczdQxfXN8oq4,PROMO_06158,BARAYA,Lifestyle,Islam,F,Mature High Networth,3,2,WEEKEND - WEEKEND,10/05/25,01/11/25,Camdun,2024-10-25 21:41:06 ,Camdun,2024-10-25 21:41:06 
FUXuEeMOrpJhZqwmAlNss,PROMO_06159,INDOMARET,Lifestyle,Buddha,M,Young Gen & Early Jobber,3,4,WEEKDAY - TRAVELING TIME,16/03/25,09/12/25,Camdun,2024-10-25 21:41:06 ,Camdun,2024-10-25 21:41:06 
oB5FhpH9hGTrJOPy4e3JD,PROMO_06160,ERAFONE,Travel & Transportation,Buddha,M,Mature High Networth,2,1,WEEKDAY - TRAVELING TIME,12/02/25,12/08/25,Camdun,2024-10-25 21:41:06 ,Camdun,2024-10-25 21:41:06 
wGm0wCFIOojbZ83d-s6t0,PROMO_06161,SUPERINDO,Travel & Transportation,Hindu,F,All Segment,4,2,WEEKDAY - TRAVELING TIME,12/11/24,06/10/25,Camdun,2024-10-25 21:41:06 ,Camdun,2024-10-25 21:41:06 
WhvEvnygOsMG-bDATtXrz,PROMO_06162,GRAPARI,Travel & Transportation,Others,M,All Segment,5,3,WEEKDAY - TRAVELING TIME,06/11/24,12/12/25,Camdun,2024-10-25 21:41:06 ,Camdun,2024-10-25 21:41:06 
BRrHM3ngkNEy-J4YdmEXu,PROMO_06163,INDOMARET,Food & Beverage,Islam,M,Silver Ager,3,5,WEEKDAY - WORKING TIME,11/02/25,14/09/25,Camdun,2024-10-25 21:41:06 ,Camdun,2024-10-25 21:41:06 
CALRk_oOU16s9PzD9YTOl,PROMO_06164,DECATHLON,Telco,Buddha,M,Young Gen & Early Jobber,2,5,WEEKDAY - TRAVELING TIME,08/01/25,26/11/25,Camdun,2024-10-25 21:41:06 ,Camdun,2024-10-25 21:41:06 
ertRnDUe1--r4ErFlaTxl,PROMO_06165,IKEA,Telco,Konghucu,F,All Segment,1,5,WEEKDAY - WORKING TIME,24/05/25,09/11/25,Camdun,2024-10-25 21:41:06 ,Camdun,2024-10-25 21:41:06 
UxQQVOHYDi7k6J4QHS8E5,PROMO_06166,BARAYA,Health & Beauty,Buddha,M,Minimal,1,4,WEEKDAY - RESTING TIME,07/06/25,12/10/25,Camdun,2024-10-25 21:41:06 ,Camdun,2024-10-25 21:41:06 
cYv88AR1IcYlRCvyHVnh1,PROMO_06167,DECATHLON,Others/Miscellaneous,Konghucu,F,Minimal,2,4,WEEKEND - WEEKEND,01/04/25,06/09/25,Camdun,2024-10-25 21:41:06 ,Camdun,2024-10-25 21:41:06 
8G0msgyxnOQLgFCNrBgzI,PROMO_06168,ALFAMART,Food & Beverage,Catholic,F,Wealthy Achievers,5,5,WEEKDAY - RESTING TIME,25/04/25,19/09/25,Camdun,2024-10-25 21:41:06 ,Camdun,2024-10-25 21:41:06 
NmH8YwgkoPEToouXzhcrC,PROMO_06169,ALFAMART,Health & Beauty,Konghucu,F,Minimal,5,5,WEEKDAY - WORKING TIME,12/03/25,17/09/25,Camdun,2024-10-25 21:41:06 ,Camdun,2024-10-25 21:41:06 
iV96Lde8Ff9E2j84celFS,PROMO_06170,BARAYA,Lifestyle,Christian,F,Working Professionals,4,5,WEEKDAY - RESTING TIME,09/03/25,12/11/25,Camdun,2024-10-25 21:41:06 ,Camdun,2024-10-25 21:41:06 
Yl-CfmzIfZTZa_J-rQO62,PROMO_06171,DECATHLON,Others/Miscellaneous,Konghucu,F,Wealthy Achievers,5,3,WEEKDAY - WORKING TIME,09/05/25,26/12/25,Camdun,2024-10-25 21:41:06 ,Camdun,2024-10-25 21:41:06 
2QipEPO3ucFZy0ez2mtWs,PROMO_06172,SUPERINDO,Telco,Islam,F,Young Gen & Early Jobber,1,5,WEEKDAY - TRAVELING TIME,11/12/24,21/09/25,Camdun,2024-10-25 21:41:06 ,Camdun,2024-10-25 21:41:06 
B4_oQgp0pDAbGSOiiFQ_v,PROMO_06173,GERAI IM3,Food & Beverage,Catholic,F,Working Professionals,4,1,WEEKDAY - WORKING TIME,04/01/25,22/12/25,Camdun,2024-10-25 21:41:06 ,Camdun,2024-10-25 21:41:06 
4aYNaAQxi3JSN3_eO2fgq,PROMO_06174,INDOMARET,E-Commerce,Konghucu,M,All Segment,3,5,WEEKDAY - WORKING TIME,25/02/25,01/08/25,Camdun,2024-10-25 21:41:06 ,Camdun,2024-10-25 21:41:06 
Ij6MWhoOgCcw9IPXwz5mS,PROMO_06175,SUPERINDO,Others/Miscellaneous,Hindu,F,All Segment,4,3,WEEKDAY - TRAVELING TIME,26/04/25,31/12/25,Camdun,2024-10-25 21:41:06 ,Camdun,2024-10-25 21:41:06 
-SpRDoWzZl7yeZJqFb0k0,PROMO_06176,GRAPARI,Others/Miscellaneous,Hindu,M,All Segment,3,1,WEEKDAY - RESTING TIME,20/02/25,28/08/25,Camdun,2024-10-25 21:41:06 ,Camdun,2024-10-25 21:41:06 
VI7gaqGDDfYfZ4SmYFlsU,PROMO_06177,ERAFONE,Lifestyle,Others,F,Silver Ager,5,4,WEEKEND - WEEKEND,05/04/25,15/10/25,Camdun,2024-10-25 21:41:06 ,Camdun,2024-10-25 21:41:06 
cpSLboWgtnybD5Obguu1b,PROMO_06178,BARAYA,Lifestyle,Others,F,Silver Ager,3,5,WEEKDAY - WORKING TIME,07/11/24,27/11/25,Camdun,2024-10-25 21:41:06 ,Camdun,2024-10-25 21:41:06 
dqfFzVDDtJvwvT5gf3wwt,PROMO_06179,GERAI IM3,Lifestyle,Others,M,Mature High Networth,5,1,WEEKDAY - TRAVELING TIME,12/04/25,14/09/25,Camdun,2024-10-25 21:41:06 ,Camdun,2024-10-25 21:41:06 
rNNA153G8N-yn68J7Jenc,PROMO_06180,DECATHLON,E-Commerce,Islam,F,Young Gen & Early Jobber,1,2,WEEKEND - WEEKEND,10/06/25,06/08/25,Camdun,2024-10-25 21:41:06 ,Camdun,2024-10-25 21:41:06 
mBapuCrUaSDVdARHkwJyo,PROMO_06181,BARAYA,Health & Beauty,Islam,F,Young Gen & Early Jobber,5,4,WEEKDAY - RESTING TIME,14/12/24,02/08/25,Camdun,2024-10-25 21:41:06 ,Camdun,2024-10-25 21:41:06 
c5-UveB_Nt7bJ6eLl00MP,PROMO_06182,GRAPARI,Telco,Buddha,M,Wealthy Achievers,4,3,WEEKDAY - WORKING TIME,01/04/25,21/12/25,Camdun,2024-10-25 21:41:06 ,Camdun,2024-10-25 21:41:06 
7332ScBOLbpmnkbxUw__9,PROMO_06183,ERAFONE,Others/Miscellaneous,Konghucu,F,Wealthy Achievers,5,4,WEEKEND - WEEKEND,04/11/24,11/08/25,Camdun,2024-10-25 21:41:06 ,Camdun,2024-10-25 21:41:06 
MHEzF34rc1uEFPfDGKqAt,PROMO_06184,ALFAMART,Gadget & Electronics,Others,M,All Segment,3,1,WEEKDAY - RESTING TIME,10/06/25,20/08/25,Camdun,2024-10-25 21:41:06 ,Camdun,2024-10-25 21:41:06 
NfDQLdGD9ui1XcyLTSICY,PROMO_06185,DAYTRANS,Travel & Transportation,Catholic,M,All Segment,5,1,WEEKDAY - TRAVELING TIME,08/05/25,04/09/25,Camdun,2024-10-25 21:41:06 ,Camdun,2024-10-25 21:41:06 
ehmd-pgdZswoDfopCeEZo,PROMO_06186,BARAYA,Lifestyle,Others,F,Young Gen & Early Jobber,5,3,WEEKDAY - RESTING TIME,15/12/24,01/11/25,Camdun,2024-10-25 21:41:06 ,Camdun,2024-10-25 21:41:06 
NS9JVbQjwAIihhN8iXNxl,PROMO_06187,SUPERINDO,Food & Beverage,Hindu,F,Silver Ager,4,1,WEEKDAY - RESTING TIME,27/02/25,24/11/25,Camdun,2024-10-25 21:41:06 ,Camdun,2024-10-25 21:41:06 
jYUJD4UwcDP7QKGJJVPGg,PROMO_06188,IBOX,Travel & Transportation,Konghucu,F,All Segment,3,5,WEEKDAY - RESTING TIME,11/02/25,27/09/25,Camdun,2024-10-25 21:41:06 ,Camdun,2024-10-25 21:41:06 
WpOx-6EWYcRKNJgva2Zbr,PROMO_06189,ALFAMART,Lifestyle,Konghucu,F,Wealthy Achievers,5,4,WEEKDAY - WORKING TIME,30/03/25,05/12/25,Camdun,2024-10-25 21:41:06 ,Camdun,2024-10-25 21:41:06 
GciI-86wajiIG-_LH7nwP,PROMO_06190,GRAPARI,Travel & Transportation,Christian,F,Mature High Networth,2,4,WEEKDAY - TRAVELING TIME,01/05/25,14/12/25,Camdun,2024-10-25 21:41:06 ,Camdun,2024-10-25 21:41:06 
qMQt3B16J6qw4dv9B11wN,PROMO_06191,GRAPARI,Gadget & Electronics,Others,F,Silver Ager,2,2,WEEKEND - WEEKEND,05/04/25,12/09/25,Camdun,2024-10-25 21:41:06 ,Camdun,2024-10-25 21:41:06 
bMTCFf538YqECUc1ykgyU,PROMO_06192,GERAI IM3,Telco,Konghucu,F,All Segment,1,2,WEEKDAY - RESTING TIME,29/03/25,30/08/25,Camdun,2024-10-25 21:41:06 ,Camdun,2024-10-25 21:41:06 
TtXdFXzIe_X8Ks3bumN_S,PROMO_06193,IBOX,Health & Beauty,Hindu,F,Minimal,2,3,WEEKDAY - TRAVELING TIME,06/11/24,11/08/25,Camdun,2024-10-25 21:41:06 ,Camdun,2024-10-25 21:41:06 
norLlJblE1jickksGBDBX,PROMO_06194,GERAI IM3,E-Commerce,Islam,M,All Segment,5,5,WEEKDAY - RESTING TIME,31/05/25,23/10/25,Camdun,2024-10-25 21:41:06 ,Camdun,2024-10-25 21:41:06 
-JMzUQ-PDV_Nj_olqlQyM,PROMO_06195,GRAPARI,Telco,Catholic,M,Silver Ager,2,4,WEEKEND - WEEKEND,22/05/25,11/11/25,Camdun,2024-10-25 21:41:06 ,Camdun,2024-10-25 21:41:06 
dyBbisyYTinDMii4jecoY,PROMO_06196,ERAFONE,Lifestyle,Islam,M,Young Gen & Early Jobber,2,5,WEEKEND - WEEKEND,30/05/25,25/11/25,Camdun,2024-10-25 21:41:06 ,Camdun,2024-10-25 21:41:06 
aSa-p1IO4vmuUUdiQDEes,PROMO_06197,IKEA,Travel & Transportation,Christian,M,Wealthy Achievers,4,3,WEEKDAY - RESTING TIME,08/01/25,28/09/25,Camdun,2024-10-25 21:41:06 ,Camdun,2024-10-25 21:41:06 
meDNmXfO45dEQEk2vfxSc,PROMO_06198,SUPERINDO,Others/Miscellaneous,Buddha,M,Minimal,5,5,WEEKDAY - TRAVELING TIME,18/06/25,23/09/25,Camdun,2024-10-25 21:41:06 ,Camdun,2024-10-25 21:41:06 
Uf8G1pPYb1GS8PCAaUCFi,PROMO_06199,GERAI IM3,Lifestyle,Others,M,Mature High Networth,4,1,WEEKDAY - RESTING TIME,20/01/25,09/12/25,Camdun,2024-10-25 21:41:06 ,Camdun,2024-10-25 21:41:06 
9uRF4S0O-JccD33TdD-84,PROMO_06200,BARAYA,Food & Beverage,Islam,F,All Segment,5,1,WEEKDAY - RESTING TIME,12/11/24,08/08/25,Camdun,2024-10-25 21:41:06 ,Camdun,2024-10-25 21:41:06 
ZTOJkG0S2VYQ5GkRv1VPn,PROMO_06201,BARAYA,Gadget & Electronics,Islam,M,Young Gen & Early Jobber,4,4,WEEKDAY - WORKING TIME,22/04/25,15/11/25,Camdun,2024-10-25 21:41:06 ,Camdun,2024-10-25 21:41:06 
XpYVSH6lEfJr8ykoaKjrn,PROMO_06202,GRAPARI,Gadget & Electronics,Buddha,M,Young Gen & Early Jobber,1,2,WEEKDAY - TRAVELING TIME,23/03/25,06/11/25,Camdun,2024-10-25 21:41:06 ,Camdun,2024-10-25 21:41:06 
8GXQy5wsPswpazvVA3MDG,PROMO_06203,IBOX,Travel & Transportation,Islam,F,Minimal,2,3,WEEKDAY - TRAVELING TIME,18/12/24,23/10/25,Camdun,2024-10-25 21:41:06 ,Camdun,2024-10-25 21:41:06 
TjoVuurfDG9TkVkJVTsp0,PROMO_06204,IKEA,E-Commerce,Hindu,M,All Segment,4,4,WEEKEND - WEEKEND,05/11/24,01/09/25,Camdun,2024-10-25 21:41:06 ,Camdun,2024-10-25 21:41:06 
u7MfusX7iUEpyj0UmhsVu,PROMO_06205,GERAI IM3,Travel & Transportation,Christian,M,Mature High Networth,3,1,WEEKDAY - TRAVELING TIME,03/06/25,30/10/25,Camdun,2024-10-25 21:41:06 ,Camdun,2024-10-25 21:41:06 
NcKyE7OK2oTeNfEj1RjVr,PROMO_06206,SUPERINDO,Others/Miscellaneous,Buddha,F,Wealthy Achievers,3,4,WEEKDAY - RESTING TIME,12/04/25,13/11/25,Camdun,2024-10-25 21:41:06 ,Camdun,2024-10-25 21:41:06 
LA3eyP8oByIucSAjoF3Gi,PROMO_06207,INDOMARET,Food & Beverage,Konghucu,F,All Segment,4,3,WEEKDAY - RESTING TIME,22/06/25,28/11/25,Camdun,2024-10-25 21:41:06 ,Camdun,2024-10-25 21:41:06 
ioRKnf5OhAXWCcbREPxie,PROMO_06208,GERAI IM3,Health & Beauty,Catholic,F,Young Gen & Early Jobber,5,4,WEEKDAY - TRAVELING TIME,14/12/24,04/08/25,Camdun,2024-10-25 21:41:06 ,Camdun,2024-10-25 21:41:06 
xldM7To0c-19GaxPHKmaQ,PROMO_06209,SUPERINDO,Food & Beverage,Islam,M,Minimal,3,5,WEEKDAY - TRAVELING TIME,18/05/25,26/10/25,Camdun,2024-10-25 21:41:06 ,Camdun,2024-10-25 21:41:06 
MRZ1dOMhElg24OsEFjVQC,PROMO_06210,GRAPARI,Food & Beverage,Buddha,M,All Segment,3,2,WEEKEND - WEEKEND,16/05/25,03/11/25,Camdun,2024-10-25 21:41:06 ,Camdun,2024-10-25 21:41:06 
54wk8umXpYKqlZgcUcDSJ,PROMO_06211,IBOX,Lifestyle,Islam,F,Emerging Wealth,3,5,WEEKDAY - TRAVELING TIME,19/02/25,20/09/25,Camdun,2024-10-25 21:41:06 ,Camdun,2024-10-25 21:41:06 
g-hdT-u7RYKriglJHtMdA,PROMO_06212,IBOX,E-Commerce,Christian,M,Minimal,4,4,WEEKDAY - TRAVELING TIME,04/05/25,14/10/25,Camdun,2024-10-25 21:41:06 ,Camdun,2024-10-25 21:41:06 
IuljSCn4Hbj0bkdYEE96n,PROMO_06213,GERAI IM3,Food & Beverage,Islam,F,All Segment,4,3,WEEKDAY - RESTING TIME,12/06/25,18/09/25,Camdun,2024-10-25 21:41:06 ,Camdun,2024-10-25 21:41:06 
